"key_ID","year","directorate_general_ID","directorate_general","directorate_general_code","member_state_ID","member_state","member_state_code","case_type_ID","case_type","count_cases"
5299,2006,10,"Energy","ENER",25,"Slovenia","SI",1,"noncommunication",3
5300,2006,10,"Energy","ENER",25,"Slovenia","SI",2,"nonconformity",1
5301,2006,11,"Enterprise and Industry","ENTR",1,"Belgium","BE",1,"noncommunication",8
5303,2006,11,"Enterprise and Industry","ENTR",2,"France","FR",1,"noncommunication",6
5304,2006,11,"Enterprise and Industry","ENTR",2,"France","FR",2,"nonconformity",2
5305,2006,11,"Enterprise and Industry","ENTR",3,"Germany","DE",1,"noncommunication",2
5306,2006,11,"Enterprise and Industry","ENTR",3,"Germany","DE",2,"nonconformity",1
5307,2006,11,"Enterprise and Industry","ENTR",4,"Italy","IT",1,"noncommunication",10
5308,2006,11,"Enterprise and Industry","ENTR",4,"Italy","IT",2,"nonconformity",4
5309,2006,11,"Enterprise and Industry","ENTR",5,"Luxembourg","LU",1,"noncommunication",6
5310,2006,11,"Enterprise and Industry","ENTR",5,"Luxembourg","LU",2,"nonconformity",2
5311,2006,11,"Enterprise and Industry","ENTR",6,"Netherlands","NL",1,"noncommunication",4
5312,2006,11,"Enterprise and Industry","ENTR",6,"Netherlands","NL",2,"nonconformity",1
5313,2006,11,"Enterprise and Industry","ENTR",7,"Denmark","DK",1,"noncommunication",3
5315,2006,11,"Enterprise and Industry","ENTR",8,"Ireland","IE",1,"noncommunication",3
5317,2006,11,"Enterprise and Industry","ENTR",9,"United Kingdom","UK",1,"noncommunication",8
5319,2006,11,"Enterprise and Industry","ENTR",10,"Greece","EL",1,"noncommunication",17
5321,2006,11,"Enterprise and Industry","ENTR",11,"Portugal","PT",1,"noncommunication",17
5323,2006,11,"Enterprise and Industry","ENTR",12,"Spain","ES",1,"noncommunication",4
5324,2006,11,"Enterprise and Industry","ENTR",12,"Spain","ES",2,"nonconformity",7
5325,2006,11,"Enterprise and Industry","ENTR",13,"Austria","AT",1,"noncommunication",10
5326,2006,11,"Enterprise and Industry","ENTR",13,"Austria","AT",2,"nonconformity",3
5327,2006,11,"Enterprise and Industry","ENTR",14,"Finland","FI",1,"noncommunication",6
5329,2006,11,"Enterprise and Industry","ENTR",15,"Sweden","SE",1,"noncommunication",9
5330,2006,11,"Enterprise and Industry","ENTR",15,"Sweden","SE",2,"nonconformity",2
5331,2006,11,"Enterprise and Industry","ENTR",16,"Cyprus","CY",1,"noncommunication",5
5333,2006,11,"Enterprise and Industry","ENTR",17,"Czech Republic","CZ",1,"noncommunication",8
5335,2006,11,"Enterprise and Industry","ENTR",18,"Estonia","EE",1,"noncommunication",9
5337,2006,11,"Enterprise and Industry","ENTR",19,"Hungary","HU",1,"noncommunication",2
5339,2006,11,"Enterprise and Industry","ENTR",20,"Latvia","LV",1,"noncommunication",13
5341,2006,11,"Enterprise and Industry","ENTR",21,"Lithuania","LT",1,"noncommunication",3
5343,2006,11,"Enterprise and Industry","ENTR",22,"Malta","MT",1,"noncommunication",13
5345,2006,11,"Enterprise and Industry","ENTR",23,"Poland","PL",1,"noncommunication",3
5346,2006,11,"Enterprise and Industry","ENTR",23,"Poland","PL",2,"nonconformity",1
5347,2006,11,"Enterprise and Industry","ENTR",24,"Slovakia","SK",1,"noncommunication",6
5348,2006,11,"Enterprise and Industry","ENTR",24,"Slovakia","SK",2,"nonconformity",2
5349,2006,11,"Enterprise and Industry","ENTR",25,"Slovenia","SI",1,"noncommunication",10
5350,2006,11,"Enterprise and Industry","ENTR",25,"Slovenia","SI",2,"nonconformity",4
5351,2006,12,"Environment","ENV",1,"Belgium","BE",1,"noncommunication",3
5352,2006,12,"Environment","ENV",1,"Belgium","BE",2,"nonconformity",5
5354,2006,12,"Environment","ENV",2,"France","FR",2,"nonconformity",13
5356,2006,12,"Environment","ENV",3,"Germany","DE",2,"nonconformity",7
5357,2006,12,"Environment","ENV",4,"Italy","IT",1,"noncommunication",1
5358,2006,12,"Environment","ENV",4,"Italy","IT",2,"nonconformity",16
5360,2006,12,"Environment","ENV",5,"Luxembourg","LU",2,"nonconformity",10
5361,2006,12,"Environment","ENV",6,"Netherlands","NL",1,"noncommunication",1
5362,2006,12,"Environment","ENV",6,"Netherlands","NL",2,"nonconformity",6
5363,2006,12,"Environment","ENV",7,"Denmark","DK",1,"noncommunication",1
5364,2006,12,"Environment","ENV",7,"Denmark","DK",2,"nonconformity",8
5365,2006,12,"Environment","ENV",8,"Ireland","IE",1,"noncommunication",1
5366,2006,12,"Environment","ENV",8,"Ireland","IE",2,"nonconformity",4
5367,2006,12,"Environment","ENV",9,"United Kingdom","UK",1,"noncommunication",3
5368,2006,12,"Environment","ENV",9,"United Kingdom","UK",2,"nonconformity",6
5369,2006,12,"Environment","ENV",10,"Greece","EL",1,"noncommunication",1
5370,2006,12,"Environment","ENV",10,"Greece","EL",2,"nonconformity",8
5371,2006,12,"Environment","ENV",11,"Portugal","PT",1,"noncommunication",1
5372,2006,12,"Environment","ENV",11,"Portugal","PT",2,"nonconformity",6
5374,2006,12,"Environment","ENV",12,"Spain","ES",2,"nonconformity",15
5375,2006,12,"Environment","ENV",13,"Austria","AT",1,"noncommunication",1
5376,2006,12,"Environment","ENV",13,"Austria","AT",2,"nonconformity",7
5378,2006,12,"Environment","ENV",14,"Finland","FI",2,"nonconformity",4
5379,2006,12,"Environment","ENV",15,"Sweden","SE",1,"noncommunication",1
5380,2006,12,"Environment","ENV",15,"Sweden","SE",2,"nonconformity",3
5381,2006,12,"Environment","ENV",16,"Cyprus","CY",1,"noncommunication",1
5382,2006,12,"Environment","ENV",16,"Cyprus","CY",2,"nonconformity",8
5384,2006,12,"Environment","ENV",17,"Czech Republic","CZ",2,"nonconformity",6
5385,2006,12,"Environment","ENV",18,"Estonia","EE",1,"noncommunication",1
5386,2006,12,"Environment","ENV",18,"Estonia","EE",2,"nonconformity",6
5387,2006,12,"Environment","ENV",19,"Hungary","HU",1,"noncommunication",1
5388,2006,12,"Environment","ENV",19,"Hungary","HU",2,"nonconformity",4
5389,2006,12,"Environment","ENV",20,"Latvia","LV",1,"noncommunication",1
5390,2006,12,"Environment","ENV",20,"Latvia","LV",2,"nonconformity",3
5391,2006,12,"Environment","ENV",21,"Lithuania","LT",1,"noncommunication",1
5392,2006,12,"Environment","ENV",21,"Lithuania","LT",2,"nonconformity",6
5393,2006,12,"Environment","ENV",22,"Malta","MT",1,"noncommunication",2
5394,2006,12,"Environment","ENV",22,"Malta","MT",2,"nonconformity",9
5396,2006,12,"Environment","ENV",23,"Poland","PL",2,"nonconformity",7
5398,2006,12,"Environment","ENV",24,"Slovakia","SK",2,"nonconformity",4
5400,2006,12,"Environment","ENV",25,"Slovenia","SI",2,"nonconformity",7
5566,2006,16,"Financial Stability, Financial Services and Capital Markets Union","FISMA",8,"Ireland","IE",2,"nonconformity",1
5601,2006,17,"Health and Consumers","SANCO",1,"Belgium","BE",1,"noncommunication",3
5603,2006,17,"Health and Consumers","SANCO",2,"France","FR",1,"noncommunication",12
5605,2006,17,"Health and Consumers","SANCO",3,"Germany","DE",1,"noncommunication",3
5606,2006,17,"Health and Consumers","SANCO",3,"Germany","DE",2,"nonconformity",1
5607,2006,17,"Health and Consumers","SANCO",4,"Italy","IT",1,"noncommunication",18
5608,2006,17,"Health and Consumers","SANCO",4,"Italy","IT",2,"nonconformity",3
5609,2006,17,"Health and Consumers","SANCO",5,"Luxembourg","LU",1,"noncommunication",8
5611,2006,17,"Health and Consumers","SANCO",6,"Netherlands","NL",1,"noncommunication",3
5613,2006,17,"Health and Consumers","SANCO",7,"Denmark","DK",1,"noncommunication",6
5614,2006,17,"Health and Consumers","SANCO",7,"Denmark","DK",2,"nonconformity",1
5615,2006,17,"Health and Consumers","SANCO",8,"Ireland","IE",1,"noncommunication",5
5617,2006,17,"Health and Consumers","SANCO",9,"United Kingdom","UK",1,"noncommunication",10
5618,2006,17,"Health and Consumers","SANCO",9,"United Kingdom","UK",2,"nonconformity",3
5619,2006,17,"Health and Consumers","SANCO",10,"Greece","EL",1,"noncommunication",14
5620,2006,17,"Health and Consumers","SANCO",10,"Greece","EL",2,"nonconformity",3
5621,2006,17,"Health and Consumers","SANCO",11,"Portugal","PT",1,"noncommunication",18
5623,2006,17,"Health and Consumers","SANCO",12,"Spain","ES",1,"noncommunication",6
5624,2006,17,"Health and Consumers","SANCO",12,"Spain","ES",2,"nonconformity",1
5625,2006,17,"Health and Consumers","SANCO",13,"Austria","AT",1,"noncommunication",6
5627,2006,17,"Health and Consumers","SANCO",14,"Finland","FI",1,"noncommunication",11
5629,2006,17,"Health and Consumers","SANCO",15,"Sweden","SE",1,"noncommunication",6
5631,2006,17,"Health and Consumers","SANCO",16,"Cyprus","CY",1,"noncommunication",6
5633,2006,17,"Health and Consumers","SANCO",17,"Czech Republic","CZ",1,"noncommunication",18
5634,2006,17,"Health and Consumers","SANCO",17,"Czech Republic","CZ",2,"nonconformity",1
5635,2006,17,"Health and Consumers","SANCO",18,"Estonia","EE",1,"noncommunication",4
5637,2006,17,"Health and Consumers","SANCO",19,"Hungary","HU",1,"noncommunication",11
5638,2006,17,"Health and Consumers","SANCO",19,"Hungary","HU",2,"nonconformity",1
5639,2006,17,"Health and Consumers","SANCO",20,"Latvia","LV",1,"noncommunication",4
5642,2006,17,"Health and Consumers","SANCO",21,"Lithuania","LT",2,"nonconformity",1
5643,2006,17,"Health and Consumers","SANCO",22,"Malta","MT",1,"noncommunication",21
5645,2006,17,"Health and Consumers","SANCO",23,"Poland","PL",1,"noncommunication",8
5646,2006,17,"Health and Consumers","SANCO",23,"Poland","PL",2,"nonconformity",3
5647,2006,17,"Health and Consumers","SANCO",24,"Slovakia","SK",1,"noncommunication",1
5649,2006,17,"Health and Consumers","SANCO",25,"Slovenia","SI",1,"noncommunication",4
5751,2006,20,"Internal Market and Services","MARKT",1,"Belgium","BE",1,"noncommunication",6
5752,2006,20,"Internal Market and Services","MARKT",1,"Belgium","BE",2,"nonconformity",2
5753,2006,20,"Internal Market and Services","MARKT",2,"France","FR",1,"noncommunication",6
5754,2006,20,"Internal Market and Services","MARKT",2,"France","FR",2,"nonconformity",6
5755,2006,20,"Internal Market and Services","MARKT",3,"Germany","DE",1,"noncommunication",6
5756,2006,20,"Internal Market and Services","MARKT",3,"Germany","DE",2,"nonconformity",9
5757,2006,20,"Internal Market and Services","MARKT",4,"Italy","IT",1,"noncommunication",5
5758,2006,20,"Internal Market and Services","MARKT",4,"Italy","IT",2,"nonconformity",12
5759,2006,20,"Internal Market and Services","MARKT",5,"Luxembourg","LU",1,"noncommunication",5
5760,2006,20,"Internal Market and Services","MARKT",5,"Luxembourg","LU",2,"nonconformity",1
5761,2006,20,"Internal Market and Services","MARKT",6,"Netherlands","NL",1,"noncommunication",2
5762,2006,20,"Internal Market and Services","MARKT",6,"Netherlands","NL",2,"nonconformity",1
5763,2006,20,"Internal Market and Services","MARKT",7,"Denmark","DK",1,"noncommunication",2
5764,2006,20,"Internal Market and Services","MARKT",7,"Denmark","DK",2,"nonconformity",1
5765,2006,20,"Internal Market and Services","MARKT",8,"Ireland","IE",1,"noncommunication",5
5766,2006,20,"Internal Market and Services","MARKT",8,"Ireland","IE",2,"nonconformity",5
5767,2006,20,"Internal Market and Services","MARKT",9,"United Kingdom","UK",1,"noncommunication",2
5768,2006,20,"Internal Market and Services","MARKT",9,"United Kingdom","UK",2,"nonconformity",7
5769,2006,20,"Internal Market and Services","MARKT",10,"Greece","EL",1,"noncommunication",6
5770,2006,20,"Internal Market and Services","MARKT",10,"Greece","EL",2,"nonconformity",8
5771,2006,20,"Internal Market and Services","MARKT",11,"Portugal","PT",1,"noncommunication",6
5772,2006,20,"Internal Market and Services","MARKT",11,"Portugal","PT",2,"nonconformity",3
5773,2006,20,"Internal Market and Services","MARKT",12,"Spain","ES",1,"noncommunication",5
5774,2006,20,"Internal Market and Services","MARKT",12,"Spain","ES",2,"nonconformity",5
5775,2006,20,"Internal Market and Services","MARKT",13,"Austria","AT",1,"noncommunication",2
5776,2006,20,"Internal Market and Services","MARKT",13,"Austria","AT",2,"nonconformity",5
5777,2006,20,"Internal Market and Services","MARKT",14,"Finland","FI",1,"noncommunication",7
5778,2006,20,"Internal Market and Services","MARKT",14,"Finland","FI",2,"nonconformity",1
5779,2006,20,"Internal Market and Services","MARKT",15,"Sweden","SE",1,"noncommunication",5
5780,2006,20,"Internal Market and Services","MARKT",15,"Sweden","SE",2,"nonconformity",4
5781,2006,20,"Internal Market and Services","MARKT",16,"Cyprus","CY",1,"noncommunication",3
5782,2006,20,"Internal Market and Services","MARKT",16,"Cyprus","CY",2,"nonconformity",9
5783,2006,20,"Internal Market and Services","MARKT",17,"Czech Republic","CZ",1,"noncommunication",6
5784,2006,20,"Internal Market and Services","MARKT",17,"Czech Republic","CZ",2,"nonconformity",5
5785,2006,20,"Internal Market and Services","MARKT",18,"Estonia","EE",1,"noncommunication",8
5786,2006,20,"Internal Market and Services","MARKT",18,"Estonia","EE",2,"nonconformity",1
5787,2006,20,"Internal Market and Services","MARKT",19,"Hungary","HU",1,"noncommunication",3
5788,2006,20,"Internal Market and Services","MARKT",19,"Hungary","HU",2,"nonconformity",3
5789,2006,20,"Internal Market and Services","MARKT",20,"Latvia","LV",1,"noncommunication",3
5791,2006,20,"Internal Market and Services","MARKT",21,"Lithuania","LT",1,"noncommunication",5
5792,2006,20,"Internal Market and Services","MARKT",21,"Lithuania","LT",2,"nonconformity",1
5793,2006,20,"Internal Market and Services","MARKT",22,"Malta","MT",1,"noncommunication",4
5794,2006,20,"Internal Market and Services","MARKT",22,"Malta","MT",2,"nonconformity",1
5795,2006,20,"Internal Market and Services","MARKT",23,"Poland","PL",1,"noncommunication",6
5796,2006,20,"Internal Market and Services","MARKT",23,"Poland","PL",2,"nonconformity",5
5797,2006,20,"Internal Market and Services","MARKT",24,"Slovakia","SK",1,"noncommunication",3
5798,2006,20,"Internal Market and Services","MARKT",24,"Slovakia","SK",2,"nonconformity",3
5799,2006,20,"Internal Market and Services","MARKT",25,"Slovenia","SI",1,"noncommunication",5
5800,2006,20,"Internal Market and Services","MARKT",25,"Slovenia","SI",2,"nonconformity",2
5806,2006,21,"Internal Market, Industry, Entrepreneurship and SMEs","GROW",3,"Germany","DE",2,"nonconformity",1
5830,2006,21,"Internal Market, Industry, Entrepreneurship and SMEs","GROW",15,"Sweden","SE",2,"nonconformity",1
5834,2006,21,"Internal Market, Industry, Entrepreneurship and SMEs","GROW",17,"Czech Republic","CZ",2,"nonconformity",1
5838,2006,21,"Internal Market, Industry, Entrepreneurship and SMEs","GROW",19,"Hungary","HU",2,"nonconformity",1
5840,2006,21,"Internal Market, Industry, Entrepreneurship and SMEs","GROW",20,"Latvia","LV",2,"nonconformity",1
5851,2006,22,"Justice and Consumers","JUST",1,"Belgium","BE",1,"noncommunication",1
5852,2006,22,"Justice and Consumers","JUST",1,"Belgium","BE",2,"nonconformity",1
5853,2006,22,"Justice and Consumers","JUST",2,"France","FR",1,"noncommunication",1
5854,2006,22,"Justice and Consumers","JUST",2,"France","FR",2,"nonconformity",1
5855,2006,22,"Justice and Consumers","JUST",3,"Germany","DE",1,"noncommunication",1
5856,2006,22,"Justice and Consumers","JUST",3,"Germany","DE",2,"nonconformity",2
5857,2006,22,"Justice and Consumers","JUST",4,"Italy","IT",1,"noncommunication",1
5858,2006,22,"Justice and Consumers","JUST",4,"Italy","IT",2,"nonconformity",4
5859,2006,22,"Justice and Consumers","JUST",5,"Luxembourg","LU",1,"noncommunication",1
5860,2006,22,"Justice and Consumers","JUST",5,"Luxembourg","LU",2,"nonconformity",1
5862,2006,22,"Justice and Consumers","JUST",6,"Netherlands","NL",2,"nonconformity",2
5864,2006,22,"Justice and Consumers","JUST",7,"Denmark","DK",2,"nonconformity",2
5866,2006,22,"Justice and Consumers","JUST",8,"Ireland","IE",2,"nonconformity",6
5867,2006,22,"Justice and Consumers","JUST",9,"United Kingdom","UK",1,"noncommunication",1
5868,2006,22,"Justice and Consumers","JUST",9,"United Kingdom","UK",2,"nonconformity",2
5869,2006,22,"Justice and Consumers","JUST",10,"Greece","EL",1,"noncommunication",2
5870,2006,22,"Justice and Consumers","JUST",10,"Greece","EL",2,"nonconformity",2
5871,2006,22,"Justice and Consumers","JUST",11,"Portugal","PT",1,"noncommunication",1
5872,2006,22,"Justice and Consumers","JUST",11,"Portugal","PT",2,"nonconformity",3
5873,2006,22,"Justice and Consumers","JUST",12,"Spain","ES",1,"noncommunication",1
5874,2006,22,"Justice and Consumers","JUST",12,"Spain","ES",2,"nonconformity",1
5876,2006,22,"Justice and Consumers","JUST",13,"Austria","AT",2,"nonconformity",2
5877,2006,22,"Justice and Consumers","JUST",14,"Finland","FI",1,"noncommunication",1
5878,2006,22,"Justice and Consumers","JUST",14,"Finland","FI",2,"nonconformity",3
5880,2006,22,"Justice and Consumers","JUST",15,"Sweden","SE",2,"nonconformity",2
5881,2006,22,"Justice and Consumers","JUST",16,"Cyprus","CY",1,"noncommunication",1
5882,2006,22,"Justice and Consumers","JUST",16,"Cyprus","CY",2,"nonconformity",3
5883,2006,22,"Justice and Consumers","JUST",17,"Czech Republic","CZ",1,"noncommunication",1
5884,2006,22,"Justice and Consumers","JUST",17,"Czech Republic","CZ",2,"nonconformity",3
5885,2006,22,"Justice and Consumers","JUST",18,"Estonia","EE",1,"noncommunication",1
5886,2006,22,"Justice and Consumers","JUST",18,"Estonia","EE",2,"nonconformity",3
5887,2006,22,"Justice and Consumers","JUST",19,"Hungary","HU",1,"noncommunication",1
5888,2006,22,"Justice and Consumers","JUST",19,"Hungary","HU",2,"nonconformity",3
5889,2006,22,"Justice and Consumers","JUST",20,"Latvia","LV",1,"noncommunication",1
5890,2006,22,"Justice and Consumers","JUST",20,"Latvia","LV",2,"nonconformity",3
5892,2006,22,"Justice and Consumers","JUST",21,"Lithuania","LT",2,"nonconformity",3
5893,2006,22,"Justice and Consumers","JUST",22,"Malta","MT",1,"noncommunication",1
5894,2006,22,"Justice and Consumers","JUST",22,"Malta","MT",2,"nonconformity",3
5895,2006,22,"Justice and Consumers","JUST",23,"Poland","PL",1,"noncommunication",1
5896,2006,22,"Justice and Consumers","JUST",23,"Poland","PL",2,"nonconformity",3
5898,2006,22,"Justice and Consumers","JUST",24,"Slovakia","SK",2,"nonconformity",3
5900,2006,22,"Justice and Consumers","JUST",25,"Slovenia","SI",2,"nonconformity",3
6001,2006,25,"Migration and Home Affairs","HOME",1,"Belgium","BE",1,"noncommunication",6
6002,2006,25,"Migration and Home Affairs","HOME",1,"Belgium","BE",2,"nonconformity",1
6003,2006,25,"Migration and Home Affairs","HOME",2,"France","FR",1,"noncommunication",3
6004,2006,25,"Migration and Home Affairs","HOME",2,"France","FR",2,"nonconformity",1
6005,2006,25,"Migration and Home Affairs","HOME",3,"Germany","DE",1,"noncommunication",5
6006,2006,25,"Migration and Home Affairs","HOME",3,"Germany","DE",2,"nonconformity",2
6007,2006,25,"Migration and Home Affairs","HOME",4,"Italy","IT",1,"noncommunication",6
6008,2006,25,"Migration and Home Affairs","HOME",4,"Italy","IT",2,"nonconformity",3
6009,2006,25,"Migration and Home Affairs","HOME",5,"Luxembourg","LU",1,"noncommunication",4
6011,2006,25,"Migration and Home Affairs","HOME",6,"Netherlands","NL",1,"noncommunication",4
6012,2006,25,"Migration and Home Affairs","HOME",6,"Netherlands","NL",2,"nonconformity",1
6013,2006,25,"Migration and Home Affairs","HOME",7,"Denmark","DK",1,"noncommunication",1
6017,2006,25,"Migration and Home Affairs","HOME",9,"United Kingdom","UK",1,"noncommunication",1
6019,2006,25,"Migration and Home Affairs","HOME",10,"Greece","EL",1,"noncommunication",4
6020,2006,25,"Migration and Home Affairs","HOME",10,"Greece","EL",2,"nonconformity",1
6021,2006,25,"Migration and Home Affairs","HOME",11,"Portugal","PT",1,"noncommunication",4
6022,2006,25,"Migration and Home Affairs","HOME",11,"Portugal","PT",2,"nonconformity",1
6023,2006,25,"Migration and Home Affairs","HOME",12,"Spain","ES",1,"noncommunication",5
6025,2006,25,"Migration and Home Affairs","HOME",13,"Austria","AT",1,"noncommunication",2
6027,2006,25,"Migration and Home Affairs","HOME",14,"Finland","FI",1,"noncommunication",2
6029,2006,25,"Migration and Home Affairs","HOME",15,"Sweden","SE",1,"noncommunication",4
6030,2006,25,"Migration and Home Affairs","HOME",15,"Sweden","SE",2,"nonconformity",1
6031,2006,25,"Migration and Home Affairs","HOME",16,"Cyprus","CY",1,"noncommunication",5
6032,2006,25,"Migration and Home Affairs","HOME",16,"Cyprus","CY",2,"nonconformity",1
6033,2006,25,"Migration and Home Affairs","HOME",17,"Czech Republic","CZ",1,"noncommunication",4
6034,2006,25,"Migration and Home Affairs","HOME",17,"Czech Republic","CZ",2,"nonconformity",1
6035,2006,25,"Migration and Home Affairs","HOME",18,"Estonia","EE",1,"noncommunication",4
6037,2006,25,"Migration and Home Affairs","HOME",19,"Hungary","HU",1,"noncommunication",4
6039,2006,25,"Migration and Home Affairs","HOME",20,"Latvia","LV",1,"noncommunication",5
6041,2006,25,"Migration and Home Affairs","HOME",21,"Lithuania","LT",1,"noncommunication",3
6043,2006,25,"Migration and Home Affairs","HOME",22,"Malta","MT",1,"noncommunication",6
6045,2006,25,"Migration and Home Affairs","HOME",23,"Poland","PL",1,"noncommunication",3
6047,2006,25,"Migration and Home Affairs","HOME",24,"Slovakia","SK",1,"noncommunication",2
6051,2006,26,"Mobility and Transport","MOVE",1,"Belgium","BE",1,"noncommunication",8
6053,2006,26,"Mobility and Transport","MOVE",2,"France","FR",1,"noncommunication",7
6054,2006,26,"Mobility and Transport","MOVE",2,"France","FR",2,"nonconformity",2
6055,2006,26,"Mobility and Transport","MOVE",3,"Germany","DE",1,"noncommunication",4
6056,2006,26,"Mobility and Transport","MOVE",3,"Germany","DE",2,"nonconformity",2
6057,2006,26,"Mobility and Transport","MOVE",4,"Italy","IT",1,"noncommunication",6
6058,2006,26,"Mobility and Transport","MOVE",4,"Italy","IT",2,"nonconformity",2
6059,2006,26,"Mobility and Transport","MOVE",5,"Luxembourg","LU",1,"noncommunication",9
6060,2006,26,"Mobility and Transport","MOVE",5,"Luxembourg","LU",2,"nonconformity",1
6061,2006,26,"Mobility and Transport","MOVE",6,"Netherlands","NL",1,"noncommunication",5
6063,2006,26,"Mobility and Transport","MOVE",7,"Denmark","DK",1,"noncommunication",4
6065,2006,26,"Mobility and Transport","MOVE",8,"Ireland","IE",1,"noncommunication",4
6066,2006,26,"Mobility and Transport","MOVE",8,"Ireland","IE",2,"nonconformity",1
6067,2006,26,"Mobility and Transport","MOVE",9,"United Kingdom","UK",1,"noncommunication",6
6068,2006,26,"Mobility and Transport","MOVE",9,"United Kingdom","UK",2,"nonconformity",2
6069,2006,26,"Mobility and Transport","MOVE",10,"Greece","EL",1,"noncommunication",9
6070,2006,26,"Mobility and Transport","MOVE",10,"Greece","EL",2,"nonconformity",4
6071,2006,26,"Mobility and Transport","MOVE",11,"Portugal","PT",1,"noncommunication",7
6072,2006,26,"Mobility and Transport","MOVE",11,"Portugal","PT",2,"nonconformity",2
6073,2006,26,"Mobility and Transport","MOVE",12,"Spain","ES",1,"noncommunication",5
6074,2006,26,"Mobility and Transport","MOVE",12,"Spain","ES",2,"nonconformity",2
6075,2006,26,"Mobility and Transport","MOVE",13,"Austria","AT",1,"noncommunication",7
6076,2006,26,"Mobility and Transport","MOVE",13,"Austria","AT",2,"nonconformity",1
6077,2006,26,"Mobility and Transport","MOVE",14,"Finland","FI",1,"noncommunication",7
6078,2006,26,"Mobility and Transport","MOVE",14,"Finland","FI",2,"nonconformity",4
6079,2006,26,"Mobility and Transport","MOVE",15,"Sweden","SE",1,"noncommunication",8
6080,2006,26,"Mobility and Transport","MOVE",15,"Sweden","SE",2,"nonconformity",1
6081,2006,26,"Mobility and Transport","MOVE",16,"Cyprus","CY",1,"noncommunication",4
6082,2006,26,"Mobility and Transport","MOVE",16,"Cyprus","CY",2,"nonconformity",1
6083,2006,26,"Mobility and Transport","MOVE",17,"Czech Republic","CZ",1,"noncommunication",6
6085,2006,26,"Mobility and Transport","MOVE",18,"Estonia","EE",1,"noncommunication",5
6087,2006,26,"Mobility and Transport","MOVE",19,"Hungary","HU",1,"noncommunication",9
6088,2006,26,"Mobility and Transport","MOVE",19,"Hungary","HU",2,"nonconformity",1
6089,2006,26,"Mobility and Transport","MOVE",20,"Latvia","LV",1,"noncommunication",5
6091,2006,26,"Mobility and Transport","MOVE",21,"Lithuania","LT",1,"noncommunication",3
6093,2006,26,"Mobility and Transport","MOVE",22,"Malta","MT",1,"noncommunication",4
6094,2006,26,"Mobility and Transport","MOVE",22,"Malta","MT",2,"nonconformity",2
6095,2006,26,"Mobility and Transport","MOVE",23,"Poland","PL",1,"noncommunication",5
6096,2006,26,"Mobility and Transport","MOVE",23,"Poland","PL",2,"nonconformity",1
6097,2006,26,"Mobility and Transport","MOVE",24,"Slovakia","SK",1,"noncommunication",7
6099,2006,26,"Mobility and Transport","MOVE",25,"Slovenia","SI",1,"noncommunication",7
6201,2006,29,"Taxation and Customs Union","TAXUD",1,"Belgium","BE",1,"noncommunication",1
6202,2006,29,"Taxation and Customs Union","TAXUD",1,"Belgium","BE",2,"nonconformity",5
6203,2006,29,"Taxation and Customs Union","TAXUD",2,"France","FR",1,"noncommunication",2
6204,2006,29,"Taxation and Customs Union","TAXUD",2,"France","FR",2,"nonconformity",5
6205,2006,29,"Taxation and Customs Union","TAXUD",3,"Germany","DE",1,"noncommunication",1
6206,2006,29,"Taxation and Customs Union","TAXUD",3,"Germany","DE",2,"nonconformity",3
6207,2006,29,"Taxation and Customs Union","TAXUD",4,"Italy","IT",1,"noncommunication",1
6208,2006,29,"Taxation and Customs Union","TAXUD",4,"Italy","IT",2,"nonconformity",10
6209,2006,29,"Taxation and Customs Union","TAXUD",5,"Luxembourg","LU",1,"noncommunication",2
6210,2006,29,"Taxation and Customs Union","TAXUD",5,"Luxembourg","LU",2,"nonconformity",1
6211,2006,29,"Taxation and Customs Union","TAXUD",6,"Netherlands","NL",1,"noncommunication",2
6212,2006,29,"Taxation and Customs Union","TAXUD",6,"Netherlands","NL",2,"nonconformity",5
6213,2006,29,"Taxation and Customs Union","TAXUD",7,"Denmark","DK",1,"noncommunication",1
6214,2006,29,"Taxation and Customs Union","TAXUD",7,"Denmark","DK",2,"nonconformity",2
6215,2006,29,"Taxation and Customs Union","TAXUD",8,"Ireland","IE",1,"noncommunication",2
6216,2006,29,"Taxation and Customs Union","TAXUD",8,"Ireland","IE",2,"nonconformity",3
6217,2006,29,"Taxation and Customs Union","TAXUD",9,"United Kingdom","UK",1,"noncommunication",2
6218,2006,29,"Taxation and Customs Union","TAXUD",9,"United Kingdom","UK",2,"nonconformity",3
6219,2006,29,"Taxation and Customs Union","TAXUD",10,"Greece","EL",1,"noncommunication",1
6220,2006,29,"Taxation and Customs Union","TAXUD",10,"Greece","EL",2,"nonconformity",3
6222,2006,29,"Taxation and Customs Union","TAXUD",11,"Portugal","PT",2,"nonconformity",5
6223,2006,29,"Taxation and Customs Union","TAXUD",12,"Spain","ES",1,"noncommunication",1
6224,2006,29,"Taxation and Customs Union","TAXUD",12,"Spain","ES",2,"nonconformity",5
6225,2006,29,"Taxation and Customs Union","TAXUD",13,"Austria","AT",1,"noncommunication",1
6226,2006,29,"Taxation and Customs Union","TAXUD",13,"Austria","AT",2,"nonconformity",2
6228,2006,29,"Taxation and Customs Union","TAXUD",14,"Finland","FI",2,"nonconformity",5
6230,2006,29,"Taxation and Customs Union","TAXUD",15,"Sweden","SE",2,"nonconformity",2
